id,gen_summary,sent,label,lexrank_rank,rouge1_rank,bertscore_rank,attention_rank,perplexity_rank,lexrank,rouge1,bertscore,attention,perplexity
xsum__validation__40198727__pegasus-xsum__0,Flybe has reported a full-year loss after being hit by over-capacity and a major IT upgrade.,"Flybe has struggled in the past year with a series of costly mistakes, including running too many loss-making routes and failed joint ventures.",0,2,1,2,1,12,1.195167045955076,0.28571428571428575,0.9004642367362976,4.727624416351318,-0.14651691913604736
xsum__validation__40198727__pegasus-xsum__0,Flybe has reported a full-year loss after being hit by over-capacity and a major IT upgrade.,"An aggressive expansion plan increased capacity on the airline by 12.3% to 12.7 million seats, but passenger numbers only rose 7.6% to 8.8 million.",1,8,11,12,10,11,0.8190298494950445,0.08695652173913043,0.8567947745323181,0.6023173928260803,-0.057224154472351074
xsum__validation__40198727__pegasus-xsum__0,Flybe has reported a full-year loss after being hit by over-capacity and a major IT upgrade.,Six Bombardier Q400 aircraft will be cut from the fleet next year.,0,6,8,9,12,7,0.8998261169678918,0.13333333333333333,0.8661031126976013,0.2370057851076126,-0.013835906982421875
xsum__validation__40198727__pegasus-xsum__0,Flybe has reported a full-year loss after being hit by over-capacity and a major IT upgrade.,"But the City appeared pleased with the company's future plans to return to profit, with shares up 6% to 35p in early trading.",0,11,12,11,7,2,0.783843420783112,0.0,0.8610432147979736,0.9174796938896179,0.05760228633880615
xsum__validation__40198727__pegasus-xsum__0,Flybe has reported a full-year loss after being hit by over-capacity and a major IT upgrade.,"The company said in a statement: ""Despite the substantial progress in reducing the size of legacy fleet orders in 2015/16, Flybe has still seen significant capacity growth in a market where we witnessed slower growth in consumer demand.",0,0,5,4,6,5,1.4448201247012926,0.17543859649122806,0.878602147102356,1.2809205055236816,0.022893548011779785
xsum__validation__40198727__pegasus-xsum__0,Flybe has reported a full-year loss after being hit by over-capacity and a major IT upgrade.,"""New routes and increased frequencies were targeted to cover marginal costs in the early years of operation, but do not contribute significantly to overall profitability.",0,5,10,7,0,6,1.0232520129896268,0.09302325581395349,0.8699509501457214,4.903746604919434,-0.010203838348388672
xsum__validation__40198727__pegasus-xsum__0,Flybe has reported a full-year loss after being hit by over-capacity and a major IT upgrade.,"""The capacity growth therefore had a negative effect on profitability.""",3,4,7,5,11,3,1.111269286726569,0.14285714285714285,0.8776226043701172,0.32485437393188477,0.039603590965270996
xsum__validation__40198727__pegasus-xsum__0,Flybe has reported a full-year loss after being hit by over-capacity and a major IT upgrade.,"It added: ""We will make Flybe a sustainable business that operates the best routes and at the best times to suit the needs of our customers.""",0,3,4,8,5,9,1.1569365733102206,0.18181818181818185,0.8682668209075928,1.301030158996582,-0.029907584190368652
xsum__validation__40198727__pegasus-xsum__0,Flybe has reported a full-year loss after being hit by over-capacity and a major IT upgrade.,"Its focus will be on improving its UK routes in particular, and expanding relations with regional airports.",0,7,9,6,2,10,0.8577915773612893,0.11428571428571428,0.8770701885223389,4.0697407722473145,-0.036107778549194336
xsum__validation__40198727__pegasus-xsum__0,Flybe has reported a full-year loss after being hit by over-capacity and a major IT upgrade.,"In addition to the over-capacity problems, a major IT upgrade hit profits by £4.8m last year and the company warned that an extra £6m would have to be spent cancelling costly contracts.",3,10,0,0,3,0,0.7878057160691603,0.42307692307692313,0.9012343883514404,2.5276691913604736,3.4317288398742676
xsum__train__40285184__pegasus-xsum__0,"The government's plan to tackle air pollution in Oxford is ""excessively optimistic"", the city council has said.",Oxford's atmosphere breaks European limits for nitrogen dioxide but a government action plan suggests the city will hit targets by 2020.,0,11,4,1,9,1,0.6924829866949452,0.3,0.8953065872192383,0.9014224410057068,0.09916257858276367
xsum__train__40285184__pegasus-xsum__0,"The government's plan to tackle air pollution in Oxford is ""excessively optimistic"", the city council has said.","Oxford City Council said it was ""surprised"" by the estimate and ""concerned"" at the modelling used.",0,8,1,3,3,4,0.9055124671433404,0.35294117647058826,0.8922083973884583,1.6880775690078735,0.01971256732940674
xsum__train__40285184__pegasus-xsum__0,"The government's plan to tackle air pollution in Oxford is ""excessively optimistic"", the city council has said.",The government said it was committed to improving air quality and cutting harmful emissions.,0,1,3,2,11,8,1.2905385725814014,0.31250000000000006,0.8932111263275146,0.4564482867717743,-0.0007685422897338867
xsum__train__40285184__pegasus-xsum__0,"The government's plan to tackle air pollution in Oxford is ""excessively optimistic"", the city council has said.","According to a 2016 report from the Royal College of Physicians, air pollution across the UK is linked to around 40,000 premature deaths annually.",0,10,6,9,4,10,0.7614910343892635,0.27906976744186046,0.8762014508247375,1.2900896072387695,-0.014455080032348633
xsum__train__40285184__pegasus-xsum__0,"The government's plan to tackle air pollution in Oxford is ""excessively optimistic"", the city council has said.",Last year Oxford was listed by the World Health Organisation as one of 10 urban areas in the UK breaching air pollution safety levels.,0,6,5,8,8,3,0.9704052500055634,0.28571428571428575,0.8835628628730774,0.941243052482605,0.02235567569732666
xsum__train__40285184__pegasus-xsum__0,"The government's plan to tackle air pollution in Oxford is ""excessively optimistic"", the city council has said.","But the government's Draft Air Quality Action Plan predicted Oxford will meet the European Union's target by 2020, without any further action.",2,0,2,6,7,5,1.4346156652573232,0.3333333333333333,0.8869853615760803,1.0701731443405151,0.017174363136291504
xsum__train__40285184__pegasus-xsum__0,"The government's plan to tackle air pollution in Oxford is ""excessively optimistic"", the city council has said.",Estimates 'incorrect',0,12,12,12,12,11,0.6053070104449648,0.0,0.8587527871131897,0.10234430432319641,-0.014847397804260254
xsum__train__40285184__pegasus-xsum__0,"The government's plan to tackle air pollution in Oxford is ""excessively optimistic"", the city council has said.","Oxford City Council said the government's modelling was ""excessively optimistic"" and did not use the council's own data.",2,7,0,0,2,0,0.931971684652687,0.5263157894736842,0.9290868043899536,1.8082178831100464,0.844097375869751
xsum__train__40285184__pegasus-xsum__0,"The government's plan to tackle air pollution in Oxford is ""excessively optimistic"", the city council has said.","Councillor John Tanner said: ""These draft proposals find that, without taking any further action, the city will have no problem by 2020. We think this is incorrect.""",0,9,11,7,6,12,0.881126668312843,0.17777777777777776,0.8854365944862366,1.2178583145141602,-0.04904937744140625
xsum__train__40285184__pegasus-xsum__0,"The government's plan to tackle air pollution in Oxford is ""excessively optimistic"", the city council has said.","A spokesperson from the Department for Environment, Food, and Rural Affairs (DEFRA) said it had set out its plans to improve air quality through its new programme of Clean Air Zones.",1,5,9,11,5,6,1.0666860875290824,0.20408163265306123,0.8699653148651123,1.2447267770767212,0.014156103134155273
xsum__train__40285184__pegasus-xsum__0,"The government's plan to tackle air pollution in Oxford is ""excessively optimistic"", the city council has said.","""We are firmly committed to improving the UK's air quality and cutting harmful emissions,"" the spokesperson added.",0,2,8,4,10,7,1.2438104742273592,0.2777777777777778,0.8906617760658264,0.5823586583137512,0.005292534828186035
xsum__train__40285184__pegasus-xsum__0,"The government's plan to tackle air pollution in Oxford is ""excessively optimistic"", the city council has said.","The Draft Air Quality Action Plan was described as ""weak"" by Mayor of London Sadiq Khan when it was released in May, and criticised by the Liberal Democrats and The Green Party.",0,4,10,5,0,9,1.1015254824772678,0.19999999999999998,0.8874355554580688,9.220508575439453,-0.0076035261154174805
xsum__train__40285184__pegasus-xsum__0,"The government's plan to tackle air pollution in Oxford is ""excessively optimistic"", the city council has said.","Consultation on the government's plan closes at 23:45 BST, and DEFRA said it would publish its final air quality plan by 31 July.",0,3,7,10,1,2,1.1145266162839569,0.27906976744186046,0.8716326951980591,4.476531028747559,0.025820612907409668
xsum__validation__40286108__pegasus-xsum__0,"Workers at the UK's nuclear weapons factory are to stage a fresh series of strikes, a union has said.",Unite said workers at the Atomic Weapons Establishment's (AWE) two Berkshire sites would strike for 12 days over a pensions dispute.,3,0,0,0,3,0,1.2790404008105554,0.380952380952381,0.8914662599563599,2.1959595680236816,3.266291618347168
xsum__validation__40286108__pegasus-xsum__0,"Workers at the UK's nuclear weapons factory are to stage a fresh series of strikes, a union has said.","AWE, which builds the UK's Trident submarine warheads, said it had put ""resilient measures in place"".",0,3,3,2,1,2,1.0410805979301727,0.2162162162162162,0.8676122426986694,5.03720760345459,0.0839310884475708
xsum__validation__40286108__pegasus-xsum__0,"Workers at the UK's nuclear weapons factory are to stage a fresh series of strikes, a union has said.","It added that its pension scheme was ""very competitive"".",0,7,8,6,7,8,0.8772159208508866,0.0,0.861481785774231,0.46626052260398865,0.010719656944274902
xsum__validation__40286108__pegasus-xsum__0,"Workers at the UK's nuclear weapons factory are to stage a fresh series of strikes, a union has said.","The walk-out of around 700 workers at Aldermaston and Burghfield in June, July, August and September will bring the number of strike days since November to 30.",0,8,1,8,2,1,0.7295138342291716,0.25,0.8549317121505737,4.334948539733887,0.16755735874176025
xsum__validation__40286108__pegasus-xsum__0,"Workers at the UK's nuclear weapons factory are to stage a fresh series of strikes, a union has said.","Unite regional officer Bob Middleton said: ""We know that our members' action has caused serious disruption to the production of the Trident warheads.",0,5,2,1,4,3,0.9231086473852156,0.23255813953488372,0.8693310618400574,1.8731306791305542,0.0579148530960083
xsum__validation__40286108__pegasus-xsum__0,"Workers at the UK's nuclear weapons factory are to stage a fresh series of strikes, a union has said.","""We also know that convoys to Scotland carrying the missiles have been limited.""",0,4,7,5,8,4,1.0,0.12121212121212123,0.8638250231742859,0.45890140533447266,0.018428921699523926
